,mean simul. packing efficiency,mean abs simul. packing efficiency,MagpieData mode CovalentRadius,MagpieData mode NdUnfilled,MagpieData mode NUnfilled,MagpieData mode GSvolume_pa,std_dev wt CN_9,std_dev q2 CN_9,std_dev q4 CN_9,std_dev q6 CN_9,mean wt CN_12,mean cuboctahedral CN_12,mean q2 CN_12,mean q4 CN_12,mean q6 CN_12,minimum neighbor distance variation,range neighbor distance variation,avg_dev neighbor distance variation,xrd_19,xrd_20,xrd_21,xrd_22,xrd_23,xrd_24,xrd_39,xrd_40,xrd_43,xrd_44,xrd_45,xrd_46,xrd_47,xrd_48,xrd_57,xrd_58,xrd_61,xrd_62,xrd_63,xrd_72,xrd_85,xrd_86,xrd_99,xrd_110,xrd_113,xrd_119,xrd_125,xrd_126,xrd_127,OFM: d^4 - d^5,OFM: d^5 - d^4,jml_rdf_19,jml_rdf_24,jml_rdf_29,jml_rdf_37,jml_rdf_39,jml_rdf_42,jml_rdf_52,jml_rdf_61,jml_rdf_62,jml_rdf_66,jml_rdf_69,jml_rdf_73,jml_rdf_79,jml_rdf_84,jml_rdf_91,jml_rdf_92,jml_rdf_98,jml_adf1_33,jml_adf1_36,jml_adf1_38,jml_adf1_43,jml_adf1_49,jml_adf1_51,jml_adf1_74,jml_adf1_76,jml_adf1_85,jml_adf1_88,jml_adf1_91,jml_adf1_93,jml_adf1_94,jml_adf1_103,jml_adf1_108,jml_adf1_111,jml_adf1_118,jml_adf1_119,jml_adf1_128,jml_adf1_141,jml_adf1_146,jml_adf1_147,jml_adf1_149,jml_adf1_163,jml_adf1_177,jml_adf2_53,jml_adf2_55,jml_adf2_56,jml_adf2_72,jml_adf2_87,jml_adf2_88,jml_adf2_91,jml_adf2_92,jml_adf2_108,jml_adf2_111,jml_adf2_123,jml_adf2_124,jml_adf2_126,jml_adf2_147,jml_adf2_149,jml_adf2_177,jml_ddf_6,jml_ddf_10,jml_ddf_11,jml_ddf_13,jml_ddf_14,jml_ddf_15,jml_ddf_16,jml_ddf_19,jml_ddf_20,jml_ddf_24,jml_ddf_25,jml_ddf_26,jml_ddf_27,jml_ddf_30,jml_ddf_33,jml_ddf_36,jml_ddf_37,jml_ddf_39,jml_ddf_41,jml_ddf_44,jml_ddf_47,jml_ddf_50,jml_ddf_53,jml_ddf_54,jml_ddf_58,jml_ddf_59,jml_ddf_61,jml_ddf_64,jml_ddf_66,jml_ddf_69,jml_ddf_71,jml_ddf_72,jml_ddf_75,jml_ddf_76,jml_ddf_77,jml_ddf_82,jml_ddf_84,jml_ddf_85,jml_ddf_86,jml_ddf_93,jml_ddf_94,jml_ddf_95,jml_ddf_97,jml_ddf_99,jml_ddf_101,jml_ddf_103,jml_ddf_106,jml_ddf_107,jml_ddf_112,jml_ddf_113,jml_ddf_115,jml_ddf_117,jml_ddf_118,jml_ddf_119,jml_ddf_121,jml_ddf_123,jml_ddf_125,jml_ddf_126,jml_ddf_129,jml_ddf_130,jml_ddf_131,jml_ddf_135,jml_ddf_136,jml_ddf_137,jml_ddf_140,jml_ddf_141,jml_ddf_142,jml_ddf_143,jml_ddf_147,jml_ddf_148,jml_ddf_152,jml_ddf_153,jml_ddf_154,jml_ddf_156,jml_ddf_158,jml_ddf_162,jml_ddf_163,jml_ddf_164,jml_ddf_165,jml_ddf_166,jml_ddf_167,jml_ddf_171,jml_ddf_178,jml_nn_19,jml_nn_24,jml_nn_28,jml_nn_29,jml_nn_37,jml_nn_39,jml_nn_42,jml_nn_52,jml_nn_61,jml_nn_62,jml_nn_66,jml_nn_69,jml_nn_70,jml_nn_79,jml_nn_84,jml_nn_91,jml_nn_92,jml_nn_98,crystal_system_int,is_centrosymmetric
93,-0.01136564,0.021316388,154,5,6,15.69,0,0,0,0,0,0,0,0,0,0.051981524,1.58212E-09,7.03164E-10,6.7162E-76,7.73422E-69,3.96348E-62,9.03868E-56,9.17276E-50,4.1425E-44,0.174891959,0.186813624,0.001768187,7.40689E-05,1.38074E-06,1.14539E-08,4.22827E-11,6.94976E-14,0.031473761,0.025055581,9.81693E-05,3.06479E-06,4.25787E-08,0.063248998,0.019569219,0.015931029,0.027981534,0.001779839,0.007046348,3.54036E-11,3.90258E-32,7.37375E-37,6.2E-42,0.537332305,0.537332305,0,0,0,0,0,0,0,0,0,0,0,3.7712,4.7179,5.7809,0.6454,1.4995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,1,1,0,2,1,3,4,2,2,1,2,0,0,0,0,0,0,1,0,0,1,6,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,2,1,0,0,1,2,0,2.5,0,1,0,2,0,1,2,0,1,1,0,1,1,0,0,3,1,1,1,0,5,1,1,1,1,1,2,0,0,0,0,5.666666667,0,0,0,0,0,0,0,0,0,6.333333333,14.66666667,20.33333333,2.666666667,6.333333333,0,5,TRUE
94,-0.01136564,0.021316388,154,5,6,15.69,0,0,0,0,0,0,0,0,0,0.051981525,3.60822E-16,1.04083E-16,6.7162E-76,7.73422E-69,3.96348E-62,9.03868E-56,9.17276E-50,4.1425E-44,0.174891959,0.186813624,0.001768187,7.40689E-05,1.38074E-06,1.14539E-08,4.22827E-11,6.94976E-14,0.031473761,0.025055581,9.81693E-05,3.06479E-06,4.25787E-08,0.063248998,0.019569219,0.015931029,0.027981534,0.001779839,0.007046348,3.54036E-11,3.90258E-32,7.37375E-37,6.2E-42,0.671990687,0.671990687,0,0,0,0,0,0,0,0,0,0,0,6.0654,5.1736,6.0968,0,1.904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,4,7.869565217,3,1.333333333,7.916666667,5,7,2,5.2,5.714285714,4,7.034482759,5.235294118,2,6,7,3.333333333,9.533333333,8.6,13,19.75,11.5,39.33333333,42,35.5,24,13.5,3,6,3,6.5,8,5,1,0,4.2,0,0,3.2,2,1,2,1,6,3,8,12,18.78571429,23,26.11111111,33.5,33.33333333,38.58333333,30.33333333,11.25,21.11666667,7.25,9,12,8.533333333,1,11.66666667,8.666666667,6,2,4,4,9.25,5,6.333333333,4.2,6,7,8.333333333,6.166666667,5.333333333,7,8.566666667,7,10,36.5,0,0,8,0,0,0,0,0,0,0,0,0,0,24,32,0,12,0,5,TRUE
95,-0.01136564,0.021316388,154,5,6,15.69,0,0,0,0,0.076429887,0.076429887,0.012738315,0.010472769,0.042728536,0.051981525,1.8735E-16,5.78241E-17,6.7162E-76,7.73422E-69,3.96348E-62,9.03868E-56,9.17276E-50,4.1425E-44,0.174891959,0.186813624,0.001768187,7.40689E-05,1.38074E-06,1.14539E-08,4.22827E-11,6.94976E-14,0.031473761,0.025055581,9.81693E-05,3.06479E-06,4.25787E-08,0.063248998,0.019569219,0.015931029,0.027981534,0.001779839,0.007046348,3.54036E-11,3.90258E-32,7.37375E-37,6.2E-42,0.331919985,0.331919979,0,0,0,0,0,0,0,0,0,0,0,6.0654,5.1736,6.0968,0,1.904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,15,10,17,18,11,15,13,13,13,14,19,11,15,11,17,15,11,16,11,7,11,8,12.33333333,25,18.33333333,30.66666667,15,14.5,17,10,14,8,13,19,15,6,8,9,8,13,8,13,5,16,14,9,11,19,16,14,35.33333333,39,22.5,31,23,16,11,16,16,17,14,12,10,16,14,11,21,24,20,17,20,17,16,14,16,13,14,17,13,16,14,27.33333333,0,0,8,0,0,0,0,0,0,0,0,0,0,24,32,0,12,0,5,FALSE
96,-0.01136564,0.021316388,154,5,6,15.69,0,0,0,0,0.076429887,0.076429887,0.006369157,0.00767927,0.041463739,0.051981524,7.9106E-10,3.51582E-10,6.7162E-76,7.73422E-69,3.96348E-62,9.03868E-56,9.17276E-50,4.1425E-44,0.174891959,0.186813624,0.001768187,7.40689E-05,1.38074E-06,1.14539E-08,4.22827E-11,6.94976E-14,0.031473761,0.025055581,9.81693E-05,3.06479E-06,4.25787E-08,0.063248998,0.019569219,0.015931029,0.027981534,0.001779839,0.007046348,3.54036E-11,3.90258E-32,7.37375E-37,6.2E-42,0.497879985,0.497879985,0,0,0,0,0,0,0,0,0,0,0,6.0654,5.1736,6.0968,0,1.904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,5,4,6,2,4,3,5,4,5,6,4,4,5,3,3,2,5,9,6,8,7,12,19,15,8,4,4,3,2,0,1,1,4,3,0,0,0,1,1,10,6,3,0,1,2,8,5,9,11,11,19,11,10,12,6,9,2,2,0,3,4,3,2,3,3,7,4,4,5,4,2,4,3,2,7,3,7,7,6,24,0,0,8,0,0,0,0,0,0,0,0,0,0,24,32,0,12,0,6,FALSE
97,-0.01136564,0.021316388,154,5,6,15.69,0,0,0,0,0.076429887,0.076429887,0.006369157,0.00767927,0.041463739,0.051981525,1.8735E-16,5.31982E-17,6.7162E-76,7.73422E-69,3.96348E-62,9.03868E-56,9.17276E-50,4.1425E-44,0.174891959,0.186813624,0.001768187,7.40689E-05,1.38074E-06,1.14539E-08,4.22827E-11,6.94976E-14,0.031473761,0.025055581,9.81693E-05,3.06479E-06,4.25787E-08,0.063248998,0.019569219,0.015931029,0.027981534,0.001779839,0.007046348,3.54036E-11,3.90258E-32,7.37375E-37,6.2E-42,0.41489999,0.41489999,0,0,0,0,0,0,0,0,0,0,0,6.0654,5.1736,6.0968,0,1.904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,17,28,25.07142857,27,22,30,29.03333333,24.08333333,24,29,16,23.5,30.26086957,22,22.05882353,20,24,21,27,27,31,40,36,35,50.5,46,33,35,20,19,36,24,22,24,24,20,23,15,18,22,19,17,30,29,25,22.07142857,29,30,34,26,27.14285714,51,50,37,25,40,22,25,27,22,34,24,27,25,27,16,23.05882353,26,33,29.5,13,27,19.13043478,25,33,32,25,35,19.07142857,35,37.05882353,46,0,0,8,0,0,0,0,0,0,0,0,0,0,24,32,0,12,0,7,FALSE
98,-0.01136564,0.021316388,154,5,6,15.69,0.108088183,0.012009798,0.040497015,0.065604182,0,0,0,0,0,0.051981522,3.16424E-09,1.40633E-09,6.7162E-76,7.73422E-69,3.96348E-62,9.03868E-56,9.17276E-50,4.1425E-44,0.174891959,0.186813624,0.001768187,7.40689E-05,1.38074E-06,1.14539E-08,4.22827E-11,6.94976E-14,0.031473761,0.025055581,9.81693E-05,3.06479E-06,4.25787E-08,0.063248998,0.019569219,0.015931029,0.027981534,0.001779839,0.007046348,3.54036E-11,3.90258E-32,7.37375E-37,6.2E-42,0.545483027,0.545483009,0,0,3.2706,0,0,0,0,0,0,0,0,5.0545,2.5868,5.3347,0.3244,1.5867,0.559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,8,12,28,2,10,4,4,FALSE
99,-0.01136564,0.021316388,154,5,6,15.69,0.108088183,0.012009798,0.040497015,0.065604182,0,0,0,0,0,0.051981524,1.58212E-09,7.03164E-10,6.7162E-76,7.73422E-69,3.96348E-62,9.03868E-56,9.17276E-50,4.1425E-44,0.174891959,0.186813624,0.001768187,7.40689E-05,1.38074E-06,1.14539E-08,4.22827E-11,6.94976E-14,0.031473761,0.025055581,9.81693E-05,3.06479E-06,4.25787E-08,0.063248998,0.019569219,0.015931029,0.027981534,0.001779839,0.007046348,3.54036E-11,3.90258E-32,7.37375E-37,6.2E-42,0.565209174,0.565209174,0,0,2.1804,0,0,0,0,0,0,0,0,5.2229,3.1617,5.8427,0.3244,1.5867,0.1863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,15,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,11.375,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,2,0,2,0,0,0,6.666666667,1.333333333,0,0,0,0,0,0,0,0,5.333333333,14.66666667,30.66666667,2,10,1.333333333,6,FALSE
100,-0.01136564,0.021316388,154,5,6,15.69,0,0,0,0,0.076429887,0.076429887,0.012738314,0.010472769,0.042728536,0.051981525,2.98372E-16,6.7076E-17,6.7162E-76,7.73422E-69,3.96348E-62,9.03868E-56,9.17276E-50,4.1425E-44,0.174891959,0.186813624,0.001768187,7.40689E-05,1.38074E-06,1.14539E-08,4.22827E-11,6.94976E-14,0.031473761,0.025055581,9.81693E-05,3.06479E-06,4.25787E-08,0.063248998,0.019569219,0.015931029,0.027981534,0.001779839,0.007046348,3.54036E-11,3.90258E-32,7.37375E-37,6.2E-42,0.458427671,0.458427671,0,0,0,0,0,0,0,0,0,0,0.4384,3.131,2.6707,2.9506,0,0.86,0.3246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,4,0,0,4,0,0,0,2,0,0,0,5.333333333,2,0,0,0,0,0,2,4,2,0,0,0,4,2,0,0,0,0,0,4,0,0,0,0,0,0,2,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,2,2,0,2,0,0,0,2,0,2,0,0,0,0,4,2,0,2,2,2,2,0,2,6,0,0,6.666666667,0,0,0,0,0,0,0,0,1.333333333,0,10.66666667,13.33333333,0,4.666666667,2,5,FALSE
101,-0.01136564,0.021316388,154,5,6,15.69,0,0,0,0,0.076429887,0.076429887,0.006369157,0.00767927,0.041463739,0.051981524,7.9106E-10,3.51582E-10,6.7162E-76,7.73422E-69,3.96348E-62,9.03868E-56,9.17276E-50,4.1425E-44,0.174891959,0.186813624,0.001768187,7.40689E-05,1.38074E-06,1.14539E-08,4.22827E-11,6.94976E-14,0.031473761,0.025055581,9.81693E-05,3.06479E-06,4.25787E-08,0.063248998,0.019569219,0.015931029,0.027981534,0.001779839,0.007046348,3.54036E-11,3.90258E-32,7.37375E-37,6.2E-42,0.561133821,0.561133821,0,0,1.7483,1.066,1.2775,0,0.8924,1.4227,0.6258,0.9931,0.4036,1.8914,0.9987,2.4444,0.5202,0.7916,0.2988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.333333333,1,1,1.333333333,0,1.666666667,3.666666667,1.666666667,3,1.333333333,5,4.333333333,12,3,4.666666667,2,6,FALSE
102,-0.01136564,0.021316388,154,5,6,15.69,0,0,0,0,0,0,0,0,0,0.051981523,1.58212E-09,7.03164E-10,6.7162E-76,7.73422E-69,3.96348E-62,9.03868E-56,9.17276E-50,4.1425E-44,0.174891959,0.186813624,0.001768187,7.40689E-05,1.38074E-06,1.14539E-08,4.22827E-11,6.94976E-14,0.031473761,0.025055581,9.81693E-05,3.06479E-06,4.25787E-08,0.063248998,0.019569219,0.015931029,0.027981534,0.001779839,0.007046348,3.54036E-11,3.90258E-32,7.37375E-37,6.2E-42,0.561133824,0.561133815,0,0,1.8029,0,0,0,0,0,0,0,0,3.1206,4.5631,5.3353,0.8583,1.2595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.33333333,1.666666667,0,0,0,0,0,0,0,0,16,32,42.33333333,8,12,0,3,FALSE
103,-0.01136564,0.021316388,154,5,6,15.69,0.108088183,0.012009798,0.040497015,0.065604182,0,0,0,0,0,0.051981524,1.58212E-09,7.03164E-10,6.7162E-76,7.73422E-69,3.96348E-62,9.03868E-56,9.17276E-50,4.1425E-44,0.174891959,0.186813624,0.001768187,7.40689E-05,1.38074E-06,1.14539E-08,4.22827E-11,6.94976E-14,0.031473761,0.025055581,9.81693E-05,3.06479E-06,4.25787E-08,0.063248998,0.019569219,0.015931029,0.027981534,0.001779839,0.007046348,3.54036E-11,3.90258E-32,7.37375E-37,6.2E-42,0.584935335,0.584935335,0,0,0,0,0,0,0,0,0,0,0,3.7712,4.7179,5.7809,0.6454,1.4995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,1,1,2,0,3,1,4,2,2,3,2,1,1,1,0,0,1,1,2,0,0,1,6,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,2,1,1,2,1,0,0,1,1,0,2.5,1,1,0,2,0,1,2,0,1,1,0,1,1,0,0,2,2,1,1,1,4,1,1,1,2,0,1,0,0,0,0,5.666666667,0,0,0,0,0,0,0,0,0,6.333333333,14.66666667,20.33333333,2.666666667,6.333333333,0,5,FALSE
104,-0.01136564,0.021316388,154,5,6,15.69,0,0,0,0,0.076429887,0.076429887,0.012738314,0.010472769,0.042728536,0.051981525,3.60822E-16,1.04083E-16,6.7162E-76,7.73422E-69,3.96348E-62,9.03868E-56,9.17276E-50,4.1425E-44,0.174891959,0.186813624,0.001768187,7.40689E-05,1.38074E-06,1.14539E-08,4.22827E-11,6.94976E-14,0.031473761,0.025055581,9.81693E-05,3.06479E-06,4.25787E-08,0.063248998,0.019569219,0.015931029,0.027981534,0.001779839,0.007046348,3.54036E-11,3.90258E-32,7.37375E-37,6.2E-42,0.458427665,0.458427665,0,0,0,0,0,0,0,0,0,0,0,6.0654,5.1736,6.0968,0,1.904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,3,7.869565217,3,1.333333333,7.892857143,5,7,3,5.2,5.714285714,5,6.933333333,6.235294118,2,6,7,3.333333333,9.533333333,8.6,12,20.63888889,13.5,44.33333333,45.25,39.5,20,12.5,3,6,3,6.5,8,4,1,0,4.2,0,0,3.2,2,1,2,2,6,4,9,12,20.78571429,20,27.33333333,38.5,37.33333333,41.58333333,31.33333333,15.25,18.41666667,9.25,8,10,8.533333333,2,11.66666667,8.666666667,6,2,4,3,9.25,5,6.333333333,3.2,6,5,6.333333333,6.142857143,6.333333333,7,8.566666667,7,11,32.5,0,0,8,0,0,0,0,0,0,0,0,0,0,24,32,0,12,0,5,FALSE
105,0.023819414,0.023819414,164,6,7,18.18,0,0,0,0,0,0,0,0,0,0.051981525,1.45717E-16,4.85723E-17,2.08124E-35,3.76799E-32,4.66162E-29,3.94096E-26,2.2767E-23,8.98771E-21,0.113619881,0.101395521,0.00733745,0.001427792,0.000189856,1.72513E-05,1.07154E-06,5.76882E-08,0.017878474,0.012896774,0.000492908,7.75369E-05,8.50076E-06,0.031780246,0.010363094,0.006503275,0.009887004,0.005446266,0.001761685,3.11556E-05,0.039940422,0.034725035,0.020630587,0.16442805,0.164428065,0,0,13.4514,0,0,0,0,0,0,1.0612,0,6.2365,0,0,0,1.9577,4.3104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,16,10,15,8,19,12,11,11,15,15,10,11,7.428571429,10,13.11111111,12,10,11,6,12,8,13,15,14,16,16,12,16,22,12,9,15,11,4,14,6,9,14,16,4,4,12,6,10,11,13,11,12,7,16,9,18,19,23,18,14,14,9,18.04878049,17,11,16,9,12,16.5,15,14.11111111,14,10,17,11,15,15.2,11,16,26,13,18,16,15,20,18,0,0,0,8,0,0,0,0,0,0,3.333333333,0,0,0,0,0,12,30,5,TRUE
106,0.023819414,0.023819414,164,6,7,18.18,0.108088183,0.012009798,0.040497015,0.065604182,0.076429887,0.076429887,0.006369157,0.00767927,0.041463739,0.051981524,7.9106E-10,3.51582E-10,2.08124E-35,3.76799E-32,4.66162E-29,3.94096E-26,2.2767E-23,8.98771E-21,0.113619881,0.101395521,0.00733745,0.001427792,0.000189856,1.72513E-05,1.07154E-06,5.76882E-08,0.017878474,0.012896774,0.000492908,7.75369E-05,8.50076E-06,0.031780246,0.010363094,0.006503275,0.009887004,0.005446266,0.001761685,3.11556E-05,0.039940422,0.034725035,0.020630587,0.328856116,0.328856123,0,0,13.4514,0,0,0,0,0,0,0.849,0,6.2365,0,0,0,1.9577,4.3104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,2,6,5,4,7,1,5,5,5,4,2,6.888888889,4,5.8,8,7,0,3,3,7,7,8,15.5,14,18.5,9,6,5,9,1,8,5.666666667,2,9,3,0,0,0,0,5,7,8,0,4.666666667,3,4,10,8,8,19,14.44444444,19,14.5,9,12,9,8,2,5,4,8,7,3,4,5,4.8,4,2,6,7,6,6.833333333,8,4,3,6,5,11,4,4,23,0,0,0,8,0,0,0,0,0,0,2.666666667,0,0,0,0,0,12,30,6,TRUE
107,0.023819414,0.023819414,164,6,7,18.18,0,0,0,0,0,0,0,0,0,0.051981525,1.66533E-16,4.62593E-17,2.08124E-35,3.76799E-32,4.66162E-29,3.94096E-26,2.2767E-23,8.98771E-21,0.113619881,0.101395521,0.00733745,0.001427792,0.000189856,1.72513E-05,1.07154E-06,5.76882E-08,0.017878474,0.012896774,0.000492908,7.75369E-05,8.50076E-06,0.031780246,0.010363094,0.006503275,0.009887004,0.005446266,0.001761685,3.11556E-05,0.039940422,0.034725035,0.020630587,0.411070144,0.411070143,0,0,13.4514,0,0,0,0,0,0,1.3796,0,6.2365,0,0,0,1.9577,4.3104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,15,13.33333333,23.58333333,29,25,27,27,27,20,31,28.18181818,23,32,20.16666667,14.07692308,25.5,26,23,18,21,20,29,35,41,49,53,28,34,27,22,28,31,26,23,24,20.33333333,32,21,22,28,27.33333333,25.5,27,27,29,34,21,25,32,31,43,57,66,43,27,41,24,21,27,22,14,21,26,25,25,20,18.07692308,31,30,28,30.18181818,23,20.11764706,27,20,17,25,33,25,37,23,50,0,0,0,8,0,0,0,0,0,0,4.333333333,0,0,0,0,0,12,30,7,TRUE
108,0.023819414,0.023819414,164,6,7,18.18,0.178641855,0.019849095,0.066931108,0.108426771,0,0,0,0,0,0.051981522,3.16424E-09,1.40633E-09,2.08124E-35,3.76799E-32,4.66162E-29,3.94096E-26,2.2767E-23,8.98771E-21,0.113619881,0.101395521,0.00733745,0.001427792,0.000189856,1.72513E-05,1.07154E-06,5.76882E-08,0.017878474,0.012896774,0.000492908,7.75369E-05,8.50076E-06,0.031780246,0.010363094,0.006503275,0.009887004,0.005446266,0.001761685,3.11556E-05,0.039940422,0.034725035,0.020630587,0.289767975,0.289767979,0,0,10.0885,0,0,0,0,0,0,1.6979,0,4.6773,1.7732,1.959,0.3335,1.3051,1.7242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,5.333333333,0,6,8,10,2,8,12,4,TRUE
109,0.023819414,0.023819414,164,6,7,18.18,0.108088183,0.012009798,0.040497015,0.065604182,0,0,0,0,0,0.051981524,1.58212E-09,7.03164E-10,2.08124E-35,3.76799E-32,4.66162E-29,3.94096E-26,2.2767E-23,8.98771E-21,0.113619881,0.101395521,0.00733745,0.001427792,0.000189856,1.72513E-05,1.07154E-06,5.76882E-08,0.017878474,0.012896774,0.000492908,7.75369E-05,8.50076E-06,0.031780246,0.010363094,0.006503275,0.009887004,0.005446266,0.001761685,3.11556E-05,0.039940422,0.034725035,0.020630587,0.434651952,0.434651955,0,0,11.2095,0,0,0,0,0,0,1.804,0,4.8506,0.8866,1.5672,0.1112,1.5227,3.161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,2,0,2,1,0,0,0,0,2,2,2,0,2,0,0,2,0,1,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,7.40625,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12.4375,1,3,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,3.75,0,0,1.333333333,6.666666667,0,0,0,0,0,0,5.666666667,0,5.333333333,4,8,0.666666667,9.333333333,22,6,TRUE
110,0.023819414,0.023819414,164,6,7,18.18,0,0,0,0,0.076429887,0.076429887,0.012738314,0.010472769,0.042728536,0.051981525,3.1225E-16,7.28584E-17,2.08124E-35,3.76799E-32,4.66162E-29,3.94096E-26,2.2767E-23,8.98771E-21,0.113619881,0.101395521,0.00733745,0.001427792,0.000189856,1.72513E-05,1.07154E-06,5.76882E-08,0.017878474,0.012896774,0.000492908,7.75369E-05,8.50076E-06,0.031780246,0.010363094,0.006503275,0.009887004,0.005446266,0.001761685,3.11556E-05,0.039940422,0.034725035,0.020630587,0.454196029,0.454196022,0,0,12.934,0,1.4176,0,0.7923,1.7223,0,1.2245,0.4478,3.1982,0,0,0,0.8785,1.8789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,4,0,0,0,6.666666667,0,1.333333333,0,1.333333333,4,0,3.333333333,1.333333333,0,0,0,0,4.666666667,11.33333333,5,TRUE
