Cluster 1,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Cluster 10,Cluster 11,Cluster 12,Cluster 13,Cluster 14,Cluster 15,Cluster 16,Cluster 17  ,Cluster 18,Cluster 19,Cluster 20,Cluster 21,Cluster 22,Cluster 23,Cluster 24,Cluster 25,Cluster 26,Cluster 27,Cluster 28,Cluster 29,Cluster 30,Cluster 31,Cluster 32,Cluster 33,Cluster 34,Cluster 35,Cluster 36,Cluster 37  ,Cluster 38,Cluster 39,Cluster 40,Cluster 41,Cluster 42,Cluster 43,Cluster 44,Cluster 45,Cluster 46,Cluster 47,Cluster 48,Cluster 49,Cluster 50,Cluster 51,Cluster 52,Cluster 53,Cluster 54,Cluster 55,Cluster 56,Cluster 57,Cluster 58,Cluster 59,Cluster 60,Cluster 61,Cluster 62,Cluster 63,Cluster 64,Cluster 65,Cluster 66,Cluster 67,Cluster 68,Cluster 69,Cluster 70,Cluster 71,Cluster 72,Cluster 73,Cluster 74,Cluster 75,Cluster 76,Cluster 77,Cluster 78,Cluster 79,Cluster 80,Cluster 81,Cluster 82,Cluster 83,Cluster 84,Cluster 85,Cluster 86,Cluster 87,Cluster 88,Cluster 89,Cluster 90,Cluster 91,Cluster 92,Cluster 93,Cluster 94,Cluster 95,Cluster 96,Cluster 97,Cluster 98,Cluster 99,Cluster 100,Cluster 101,Cluster 102,Cluster 103,Lattice Constant Mismatch ,Electronegativity Difference,Mo,Zr,Composition
-0.25,-0.375,-0.0625,-0.25,-0.375,-0.125,-0.25,-0.375,-0.0625,-0.25,-0.25,0,-0.25,-0.375,-0.375,-0.0625,-0.25,-0.375,-0.125,-0.25,-0.25,-0.375,-0.0625,-0.25,-0.25,0,-0.25,-0.375,-0.375,-0.0625,-0.0625,-0.25,-0.25,-0.375,-0.125,-0.25,-0.25,-0.375,-0.0625,-0.25,0,-0.375,-0.09375,-0.375,-0.28125,-0.375,-0.28125,-0.28125,-0.375,-0.28125,-0.375,-0.375,-0.375,-0.375,-0.3125,-0.375,-0.125,-0.375,-0.3125,-0.375,-0.28125,-0.375,-0.28125,-0.375,-0.28125,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.125,-0.125,-0.375,-0.28125,-0.28125,-0.28125,-0.28125,-0.28125,-0.09375,-0.375,-0.09375,-0.375,-0.09375,-0.375,-0.375,-0.296875,-0.125,-0.375,-0.375,-0.375,-0.375,-0.3125,-0.375,-0.375,-0.375,0.069984034,0.051365827,0.63,0.38,Mo0.63.Zr0.38
-0.34375,-0.25,-0.125,-0.28125,-0.25,-0.25,-0.34375,-0.25,-0.125,-0.28125,-0.28125,0,-0.34375,-0.25,-0.25,-0.125,-0.28125,-0.25,-0.25,-0.34375,-0.34375,-0.25,-0.125,-0.28125,-0.28125,0,-0.34375,-0.25,-0.25,-0.125,-0.125,-0.28125,-0.28125,-0.25,-0.25,-0.34375,-0.34375,-0.25,-0.125,-0.28125,0,-0.46875,-0.1875,-0.3125,-0.40625,-0.40625,-0.34375,-0.375,-0.4375,-0.34375,-0.4375,-0.40625,-0.3125,-0.46875,-0.4375,-0.375,-0.25,-0.375,-0.4375,-0.46875,-0.40625,-0.4375,-0.375,-0.46875,-0.40625,-0.4375,-0.3125,-0.375,-0.375,-0.46875,-0.4375,-0.4375,-0.46875,-0.40625,-0.3125,-0.3125,-0.3125,-0.3125,-0.25,-0.25,-0.3125,-0.40625,-0.375,-0.375,-0.34375,-0.375,-0.1875,-0.3125,-0.1875,-0.3125,-0.1875,-0.5,-0.34375,-0.421875,-0.25,-0.484375,-0.375,-0.5,-0.484375,-0.4375,-0.5,-0.5,-0.5,0.07099631,0.053763441,0.5,0.5,Mo0.5.Zr0.5
-0.3125,-0.25,-0.1875,-0.1875,-0.25,-0.375,-0.3125,-0.25,-0.1875,-0.1875,-0.1875,0,-0.3125,-0.25,-0.25,-0.1875,-0.1875,-0.25,-0.375,-0.3125,-0.3125,-0.25,-0.1875,-0.1875,-0.1875,0,-0.3125,-0.25,-0.25,-0.1875,-0.1875,-0.1875,-0.1875,-0.25,-0.375,-0.3125,-0.3125,-0.25,-0.1875,-0.1875,0,-0.5,-0.28125,-0.375,-0.4375,-0.3125,-0.3125,-0.375,-0.40625,-0.3125,-0.375,-0.34375,-0.375,-0.53125,-0.5,-0.5,-0.375,-0.5,-0.5,-0.5,-0.4375,-0.40625,-0.375,-0.53125,-0.4375,-0.375,-0.375,-0.5,-0.5,-0.5,-0.40625,-0.40625,-0.5,-0.3125,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.4375,-0.375,-0.375,-0.3125,-0.375,-0.28125,-0.375,-0.28125,-0.375,-0.28125,-0.625,-0.4375,-0.46875,-0.375,-0.5625,-0.5,-0.5625,-0.5625,-0.5,-0.625,-0.625,-0.625,0.067543055,0.052765441,0.38,0.63,Mo0.38.Zr0.63
-0.25,-0.375,-0.125,-0.25,-0.375,-0.25,-0.25,-0.375,-0.125,-0.25,-0.25,0,-0.25,-0.375,-0.375,-0.125,-0.25,-0.375,-0.25,-0.25,-0.25,-0.375,-0.125,-0.25,-0.25,0,-0.25,-0.375,-0.375,-0.125,-0.125,-0.25,-0.25,-0.375,-0.25,-0.25,-0.25,-0.375,-0.125,-0.25,0,-0.4375,-0.1875,-0.4375,-0.3125,-0.4375,-0.3125,-0.3125,-0.4375,-0.3125,-0.5,-0.375,-0.4375,-0.375,-0.375,-0.5,-0.25,-0.5,-0.375,-0.4375,-0.3125,-0.4375,-0.3125,-0.375,-0.3125,-0.5,-0.4375,-0.5,-0.5,-0.4375,-0.4375,-0.4375,-0.4375,-0.4375,-0.4375,-0.4375,-0.4375,-0.4375,-0.25,-0.25,-0.4375,-0.3125,-0.3125,-0.3125,-0.3125,-0.3125,-0.1875,-0.4375,-0.1875,-0.4375,-0.1875,-0.5,-0.46875,-0.34375,-0.25,-0.46875,-0.5,-0.4375,-0.5,-0.375,-0.5,-0.5,-0.5,0.07099631,0.053763441,0.5,0.5,Mo0.5.Zr0.5
-0.1875,-0.25,-0.25,-0.3125,-0.25,-0.5,-0.1875,-0.25,-0.25,-0.3125,-0.3125,0,-0.1875,-0.25,-0.25,-0.25,-0.3125,-0.25,-0.5,-0.1875,-0.1875,-0.25,-0.25,-0.3125,-0.3125,0,-0.1875,-0.25,-0.25,-0.25,-0.25,-0.3125,-0.3125,-0.25,-0.5,-0.1875,-0.1875,-0.25,-0.25,-0.3125,0,-0.3125,-0.375,-0.375,-0.3125,-0.4375,-0.4375,-0.375,-0.375,-0.4375,-0.375,-0.4375,-0.375,-0.3125,-0.5,-0.5,-0.5,-0.5,-0.5,-0.3125,-0.3125,-0.375,-0.375,-0.3125,-0.3125,-0.375,-0.375,-0.5,-0.5,-0.3125,-0.375,-0.375,-0.3125,-0.4375,-0.375,-0.375,-0.375,-0.375,-0.5,-0.5,-0.375,-0.3125,-0.375,-0.375,-0.4375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.4375,-0.40625,-0.5,-0.40625,-0.5,-0.375,-0.46875,-0.5,-0.4375,-0.5,-0.5,0.07099631,0.053763441,0.5,0.5,Mo0.5.Zr0.5
-0.25,-0.375,-0.0625,-0.25,-0.375,-0.125,-0.25,-0.375,-0.0625,-0.25,-0.25,0,-0.25,-0.375,-0.375,-0.0625,-0.25,-0.375,-0.125,-0.25,-0.25,-0.375,-0.0625,-0.25,-0.25,0,-0.25,-0.375,-0.375,-0.0625,-0.0625,-0.25,-0.25,-0.375,-0.125,-0.25,-0.25,-0.375,-0.0625,-0.25,0,-0.5,-0.09375,-0.4375,-0.28125,-0.5,-0.28125,-0.28125,-0.5,-0.28125,-0.5,-0.5,-0.4375,-0.5,-0.3125,-0.5,-0.125,-0.5,-0.3125,-0.5,-0.28125,-0.5,-0.28125,-0.5,-0.28125,-0.5,-0.4375,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.4375,-0.4375,-0.4375,-0.4375,-0.125,-0.125,-0.4375,-0.28125,-0.28125,-0.28125,-0.28125,-0.28125,-0.09375,-0.4375,-0.09375,-0.4375,-0.09375,-0.625,-0.46875,-0.296875,-0.125,-0.53125,-0.5,-0.5,-0.546875,-0.3125,-0.625,-0.5625,-0.625,0.067543055,0.052765441,0.38,0.63,Mo0.38.Zr0.63
-0.375,-0.125,-0.0625,-0.375,-0.125,-0.125,-0.375,-0.125,-0.0625,-0.375,-0.375,0,-0.375,-0.125,-0.125,-0.0625,-0.375,-0.125,-0.125,-0.375,-0.375,-0.125,-0.0625,-0.375,-0.375,0,-0.375,-0.125,-0.125,-0.0625,-0.0625,-0.375,-0.375,-0.125,-0.125,-0.375,-0.375,-0.125,-0.0625,-0.375,0,-0.5,-0.09375,-0.125,-0.4375,-0.5,-0.4375,-0.4375,-0.5,-0.4375,-0.5,-0.5,-0.125,-0.5,-0.5,-0.125,-0.125,-0.125,-0.5,-0.5,-0.4375,-0.5,-0.4375,-0.5,-0.4375,-0.5,-0.125,-0.125,-0.125,-0.5,-0.5,-0.5,-0.5,-0.5,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.4375,-0.4375,-0.4375,-0.4375,-0.4375,-0.09375,-0.125,-0.09375,-0.125,-0.09375,-0.625,-0.125,-0.46875,-0.125,-0.5,-0.125,-0.5625,-0.5,-0.5,-0.625,-0.5,-0.625,0.067543055,0.052765441,0.38,0.63,Mo0.38.Zr0.63
-0.25,-0.125,-0.125,-0.25,-0.125,-0.25,-0.25,-0.125,-0.125,-0.25,-0.25,0,-0.25,-0.125,-0.125,-0.125,-0.25,-0.125,-0.25,-0.25,-0.25,-0.125,-0.125,-0.25,-0.25,0,-0.25,-0.125,-0.125,-0.125,-0.125,-0.25,-0.25,-0.125,-0.25,-0.25,-0.25,-0.125,-0.125,-0.25,0,-0.375,-0.1875,-0.1875,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.1875,-0.375,-0.5,-0.25,-0.25,-0.25,-0.5,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.1875,-0.25,-0.25,-0.375,-0.375,-0.375,-0.375,-0.375,-0.1875,-0.1875,-0.1875,-0.1875,-0.25,-0.25,-0.1875,-0.375,-0.375,-0.375,-0.375,-0.375,-0.1875,-0.1875,-0.1875,-0.1875,-0.1875,-0.5,-0.21875,-0.4375,-0.25,-0.4375,-0.25,-0.5,-0.46875,-0.5,-0.5625,-0.5,-0.625,0.05937684,0.047846707,0.25,0.75,Mo0.25.Zr0.75
-0.125,-0.125,-0.0625,-0.125,-0.125,-0.125,-0.125,-0.125,-0.0625,-0.125,-0.125,0,-0.125,-0.125,-0.125,-0.0625,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.0625,-0.125,-0.125,0,-0.125,-0.125,-0.125,-0.0625,-0.0625,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.0625,-0.125,0,-0.25,-0.09375,-0.1875,-0.1875,-0.25,-0.1875,-0.1875,-0.25,-0.1875,-0.25,-0.25,-0.1875,-0.25,-0.25,-0.25,-0.125,-0.25,-0.25,-0.25,-0.1875,-0.25,-0.1875,-0.25,-0.1875,-0.25,-0.1875,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.1875,-0.1875,-0.1875,-0.1875,-0.125,-0.125,-0.1875,-0.1875,-0.1875,-0.1875,-0.1875,-0.1875,-0.09375,-0.1875,-0.09375,-0.1875,-0.09375,-0.375,-0.21875,-0.21875,-0.125,-0.3125,-0.25,-0.3125,-0.34375,-0.25,-0.4375,-0.375,-0.5,0.044585586,0.03705534,0.13,0.88,Mo0.13.Zr0.88
-0.25,-0.208333333,-0.083333333,-0.25,-0.125,-0.083333333,-0.25,-0.125,-0.166666667,-0.25,-0.25,-0.166666667,-0.25,-0.208333333,-0.041666667,-0.083333333,-0.25,-0.125,-0.25,-0.25,-0.25,-0.125,-0.166666667,-0.25,-0.25,0,-0.25,-0.208333333,-0.041666667,-0.083333333,-0.083333333,-0.25,-0.25,-0.125,-0.083333333,-0.25,-0.25,-0.125,-0.166666667,-0.25,-0.166666667,-0.25,-0.125,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.208333333,-0.25,-0.25,-0.166666667,-0.125,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.166666667,-0.208333333,-0.166666667,-0.25,-0.25,-0.25,-0.25,-0.25,-0.166666667,-0.166666667,-0.208333333,-0.25,-0.208333333,-0.166666667,-0.208333333,-0.25,-0.25,-0.25,-0.25,-0.25,-0.208333333,-0.208333333,-0.25,-0.25,-0.166666667,-0.25,-0.25,-0.25,-0.125,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,0.063747528,0.045341644,0.75,0.25,Mo0.75.Zr0.25
-0.21875,-0.291666667,-0.25,-0.25,-0.21875,-0.291666667,-0.229166667,-0.1875,-0.229166667,-0.229166667,-0.21875,-0.270833333,-0.229166667,-0.291666667,-0.291666667,-0.229166667,-0.239583333,-0.21875,-0.0625,-0.239583333,-0.25,-0.1875,-0.25,-0.229166667,-0.239583333,-0.083333333,-0.25,-0.291666667,-0.291666667,-0.25,-0.25,-0.229166667,-0.21875,-0.21875,-0.25,-0.239583333,-0.229166667,-0.1875,-0.229166667,-0.229166667,-0.270833333,-0.333333333,-0.34375,-0.364583333,-0.322916667,-0.354166667,-0.34375,-0.322916667,-0.34375,-0.34375,-0.322916667,-0.322916667,-0.34375,-0.28125,-0.34375,-0.333333333,-0.354166667,-0.375,-0.34375,-0.333333333,-0.333333333,-0.348958333,-0.328125,-0.322916667,-0.322916667,-0.3125,-0.302083333,-0.354166667,-0.291666667,-0.291666667,-0.307291667,-0.307291667,-0.302083333,-0.317708333,-0.302083333,-0.302083333,-0.333333333,-0.322916667,-0.354166667,-0.333333333,-0.291666667,-0.307291667,-0.328125,-0.322916667,-0.333333333,-0.322916667,-0.322916667,-0.291666667,-0.3125,-0.34375,-0.333333333,-0.375,-0.375,-0.359375,-0.375,-0.369791667,-0.375,-0.333333333,-0.375,-0.375,-0.375,-0.375,-0.375,0.069984034,0.051365827,0.63,0.38,Mo0.63.Zr0.38
-0.1875,-0.25,-0.270833333,-0.270833333,-0.1875,-0.25,-0.270833333,-0.291666667,-0.270833333,-0.270833333,-0.1875,-0.291666667,-0.270833333,-0.25,-0.208333333,-0.229166667,-0.1875,-0.270833333,-0.125,-0.1875,-0.270833333,-0.291666667,-0.229166667,-0.270833333,-0.1875,-0.166666667,-0.270833333,-0.166666667,-0.208333333,-0.270833333,-0.270833333,-0.270833333,-0.1875,-0.270833333,-0.333333333,-0.1875,-0.270833333,-0.291666667,-0.270833333,-0.270833333,-0.291666667,-0.3125,-0.375,-0.375,-0.3125,-0.395833333,-0.395833333,-0.364583333,-0.354166667,-0.395833333,-0.333333333,-0.375,-0.375,-0.3125,-0.375,-0.3125,-0.416666667,-0.416666667,-0.395833333,-0.395833333,-0.395833333,-0.395833333,-0.40625,-0.3125,-0.375,-0.375,-0.416666667,-0.395833333,-0.416666667,-0.364583333,-0.427083333,-0.364583333,-0.427083333,-0.40625,-0.375,-0.375,-0.395833333,-0.395833333,-0.375,-0.395833333,-0.458333333,-0.364583333,-0.395833333,-0.354166667,-0.40625,-0.416666667,-0.416666667,-0.375,-0.375,-0.333333333,-0.416666667,-0.375,-0.4375,-0.375,-0.375,-0.395833333,-0.458333333,-0.354166667,-0.4375,-0.375,-0.416666667,-0.458333333,-0.458333333,0.07099631,0.053763441,0.5,0.5,Mo0.5.Zr0.5
-0.25,-0.208333333,-0.291666667,-0.25,-0.25,-0.125,-0.25,-0.208333333,-0.166666667,-0.25,-0.25,-0.25,-0.25,-0.208333333,-0.208333333,-0.291666667,-0.25,-0.25,-0.375,-0.25,-0.25,-0.208333333,-0.166666667,-0.25,-0.25,0,-0.25,-0.208333333,-0.208333333,-0.291666667,-0.291666667,-0.25,-0.25,-0.25,-0.125,-0.25,-0.25,-0.208333333,-0.166666667,-0.25,-0.25,-0.395833333,-0.5,-0.375,-0.4375,-0.395833333,-0.4375,-0.4375,-0.375,-0.4375,-0.395833333,-0.416666667,-0.416666667,-0.375,-0.333333333,-0.333333333,-0.375,-0.291666667,-0.333333333,-0.395833333,-0.4375,-0.375,-0.4375,-0.416666667,-0.4375,-0.4375,-0.375,-0.270833333,-0.291666667,-0.375,-0.395833333,-0.395833333,-0.375,-0.375,-0.375,-0.416666667,-0.375,-0.3125,-0.25,-0.291666667,-0.3125,-0.354166667,-0.354166667,-0.354166667,-0.354166667,-0.354166667,-0.333333333,-0.333333333,-0.25,-0.333333333,-0.416666667,-0.520833333,-0.5,-0.5625,-0.625,-0.5,-0.416666667,-0.541666667,-0.5625,-0.625,-0.604166667,-0.520833333,-0.625,0.067543055,0.052765441,0.38,0.63,Mo0.38.Zr0.63
-0.25,-0.291666667,-0.291666667,-0.21875,-0.09375,-0.125,-0.239583333,-0.270833333,-0.270833333,-0.239583333,-0.25,-0.104166667,-0.239583333,-0.291666667,-0.291666667,-0.270833333,-0.229166667,-0.09375,-0.0625,-0.229166667,-0.21875,-0.270833333,-0.291666667,-0.239583333,-0.229166667,-0.083333333,-0.21875,-0.291666667,-0.291666667,-0.291666667,-0.291666667,-0.239583333,-0.25,-0.09375,-0.083333333,-0.229166667,-0.239583333,-0.270833333,-0.270833333,-0.239583333,-0.104166667,-0.4375,-0.5,-0.5,-0.4375,-0.395833333,-0.395833333,-0.416666667,-0.416666667,-0.395833333,-0.291666667,-0.28125,-0.354166667,-0.3125,-0.3125,-0.125,-0.375,-0.375,-0.3125,-0.4375,-0.416666667,-0.40625,-0.40625,-0.291666667,-0.4375,-0.302083333,-0.458333333,-0.375,-0.375,-0.416666667,-0.395833333,-0.40625,-0.416666667,-0.375,-0.458333333,-0.354166667,-0.479166667,-0.458333333,-0.375,-0.375,-0.4375,-0.427083333,-0.385416667,-0.395833333,-0.385416667,-0.395833333,-0.458333333,-0.34375,-0.4375,-0.354166667,-0.479166667,-0.541666667,-0.625,-0.5625,-0.625,-0.5625,-0.625,-0.541666667,-0.625,-0.625,-0.604166667,-0.625,-0.625,0.067543055,0.052765441,0.38,0.63,Mo0.38.Zr0.63
-0.21875,-0.208333333,-0.208333333,-0.177083333,-0.125,-0.166666667,-0.177083333,-0.208333333,-0.208333333,-0.177083333,-0.21875,-0.166666667,-0.177083333,-0.208333333,-0.208333333,-0.208333333,-0.21875,-0.125,0,-0.21875,-0.177083333,-0.208333333,-0.208333333,-0.177083333,-0.21875,0,-0.177083333,-0.208333333,-0.208333333,-0.208333333,-0.208333333,-0.177083333,-0.21875,-0.125,-0.166666667,-0.21875,-0.177083333,-0.208333333,-0.208333333,-0.177083333,-0.166666667,-0.25,-0.25,-0.25,-0.25,-0.239583333,-0.229166667,-0.244791667,-0.239583333,-0.239583333,-0.229166667,-0.208333333,-0.229166667,-0.25,-0.239583333,-0.208333333,-0.229166667,-0.25,-0.21875,-0.229166667,-0.239583333,-0.239583333,-0.234375,-0.229166667,-0.239583333,-0.208333333,-0.25,-0.229166667,-0.25,-0.244791667,-0.234375,-0.244791667,-0.234375,-0.234375,-0.25,-0.229166667,-0.25,-0.25,-0.229166667,-0.25,-0.25,-0.244791667,-0.239583333,-0.239583333,-0.234375,-0.229166667,-0.25,-0.229166667,-0.25,-0.229166667,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,0.063747528,0.045341644,0.75,0.25,Mo0.75.Zr0.25
-0.3125,-0.25,-0.166666667,-0.3125,-0.25,0,-0.3125,-0.25,-0.166666667,-0.3125,-0.3125,0,-0.3125,-0.25,-0.25,-0.166666667,-0.3125,-0.25,0,-0.3125,-0.3125,-0.25,-0.166666667,-0.3125,-0.3125,0,-0.3125,-0.25,-0.25,-0.166666667,-0.166666667,-0.3125,-0.3125,-0.25,0,-0.3125,-0.3125,-0.25,-0.166666667,-0.3125,0,-0.4375,-0.25,-0.333333333,-0.395833333,-0.4375,-0.395833333,-0.395833333,-0.4375,-0.395833333,-0.4375,-0.4375,-0.333333333,-0.4375,-0.3125,-0.25,-0.166666667,-0.25,-0.3125,-0.4375,-0.395833333,-0.4375,-0.395833333,-0.4375,-0.395833333,-0.4375,-0.333333333,-0.25,-0.25,-0.4375,-0.4375,-0.4375,-0.4375,-0.4375,-0.333333333,-0.333333333,-0.333333333,-0.333333333,-0.166666667,-0.166666667,-0.333333333,-0.395833333,-0.395833333,-0.395833333,-0.395833333,-0.395833333,-0.25,-0.333333333,-0.25,-0.333333333,-0.25,-0.5,-0.375,-0.4375,-0.25,-0.458333333,-0.416666667,-0.479166667,-0.46875,-0.4375,-0.5,-0.479166667,-0.5,0.07099631,0.053763441,0.5,0.5,Mo0.5.Zr0.5
-0.21875,-0.291666667,-0.25,-0.239583333,-0.1875,-0.25,-0.239583333,-0.208333333,-0.25,-0.239583333,-0.21875,-0.25,-0.239583333,-0.291666667,-0.291666667,-0.25,-0.21875,-0.1875,0,-0.21875,-0.239583333,-0.208333333,-0.25,-0.239583333,-0.21875,0,-0.239583333,-0.291666667,-0.291666667,-0.25,-0.25,-0.239583333,-0.21875,-0.1875,-0.25,-0.21875,-0.239583333,-0.208333333,-0.25,-0.239583333,-0.25,-0.395833333,-0.40625,-0.46875,-0.364583333,-0.427083333,-0.385416667,-0.390625,-0.40625,-0.395833333,-0.34375,-0.354166667,-0.395833333,-0.34375,-0.385416667,-0.3125,-0.416666667,-0.458333333,-0.395833333,-0.416666667,-0.395833333,-0.427083333,-0.401041667,-0.34375,-0.375,-0.364583333,-0.34375,-0.416666667,-0.375,-0.359375,-0.369791667,-0.359375,-0.369791667,-0.369791667,-0.34375,-0.354166667,-0.40625,-0.40625,-0.416666667,-0.416666667,-0.34375,-0.390625,-0.395833333,-0.375,-0.401041667,-0.385416667,-0.40625,-0.354166667,-0.40625,-0.395833333,-0.40625,-0.5,-0.5625,-0.453125,-0.5,-0.505208333,-0.583333333,-0.4375,-0.5625,-0.5,-0.541666667,-0.583333333,-0.583333333,0.067543055,0.052765441,0.38,0.63,Mo0.38.Zr0.63
-0.1875,-0.166666667,-0.229166667,-0.270833333,-0.1875,-0.25,-0.270833333,-0.291666667,-0.229166667,-0.270833333,-0.1875,-0.25,-0.270833333,-0.166666667,-0.166666667,-0.229166667,-0.1875,-0.1875,0,-0.1875,-0.270833333,-0.291666667,-0.229166667,-0.270833333,-0.1875,0,-0.270833333,-0.166666667,-0.166666667,-0.229166667,-0.229166667,-0.270833333,-0.1875,-0.1875,-0.25,-0.1875,-0.270833333,-0.291666667,-0.229166667,-0.270833333,-0.25,-0.270833333,-0.3125,-0.270833333,-0.291666667,-0.333333333,-0.333333333,-0.322916667,-0.291666667,-0.354166667,-0.291666667,-0.333333333,-0.270833333,-0.25,-0.3125,-0.3125,-0.333333333,-0.25,-0.354166667,-0.3125,-0.354166667,-0.333333333,-0.34375,-0.291666667,-0.3125,-0.333333333,-0.354166667,-0.333333333,-0.375,-0.34375,-0.364583333,-0.34375,-0.364583333,-0.364583333,-0.354166667,-0.333333333,-0.3125,-0.3125,-0.333333333,-0.3125,-0.354166667,-0.322916667,-0.354166667,-0.3125,-0.34375,-0.333333333,-0.3125,-0.333333333,-0.3125,-0.270833333,-0.3125,-0.333333333,-0.3125,-0.34375,-0.375,-0.322916667,-0.291666667,-0.333333333,-0.34375,-0.375,-0.364583333,-0.333333333,-0.375,0.069984034,0.051365827,0.63,0.38,Mo0.63.Zr0.38
-0.125,-0.083333333,-0.104166667,-0.125,-0.0625,-0.083333333,-0.125,-0.125,-0.104166667,-0.125,-0.125,-0.083333333,-0.125,-0.083333333,-0.083333333,-0.104166667,-0.125,-0.0625,0,-0.125,-0.125,-0.125,-0.104166667,-0.125,-0.125,0,-0.125,-0.083333333,-0.083333333,-0.104166667,-0.104166667,-0.125,-0.125,-0.0625,-0.083333333,-0.125,-0.125,-0.125,-0.104166667,-0.125,-0.083333333,-0.208333333,-0.1875,-0.145833333,-0.229166667,-0.208333333,-0.229166667,-0.229166667,-0.208333333,-0.229166667,-0.1875,-0.1875,-0.145833333,-0.1875,-0.208333333,-0.104166667,-0.166666667,-0.166666667,-0.208333333,-0.208333333,-0.229166667,-0.208333333,-0.229166667,-0.1875,-0.229166667,-0.1875,-0.229166667,-0.166666667,-0.208333333,-0.25,-0.25,-0.25,-0.25,-0.25,-0.229166667,-0.166666667,-0.1875,-0.1875,-0.166666667,-0.1875,-0.229166667,-0.229166667,-0.229166667,-0.229166667,-0.229166667,-0.229166667,-0.1875,-0.166666667,-0.1875,-0.145833333,-0.1875,-0.291666667,-0.1875,-0.3125,-0.25,-0.270833333,-0.166666667,-0.3125,-0.3125,-0.375,-0.354166667,-0.291666667,-0.375,0.044585586,0.03705534,0.13,0.88,Mo0.13.Zr0.88
-0.25,-0.291666667,-0.270833333,-0.25,-0.0625,-0.083333333,-0.25,-0.25,-0.270833333,-0.25,-0.25,-0.083333333,-0.25,-0.291666667,-0.291666667,-0.270833333,-0.25,-0.0625,0,-0.25,-0.25,-0.25,-0.270833333,-0.25,-0.25,0,-0.25,-0.291666667,-0.291666667,-0.270833333,-0.270833333,-0.25,-0.25,-0.0625,-0.083333333,-0.25,-0.25,-0.25,-0.270833333,-0.25,-0.083333333,-0.354166667,-0.375,-0.375,-0.333333333,-0.354166667,-0.333333333,-0.354166667,-0.354166667,-0.333333333,-0.270833333,-0.270833333,-0.291666667,-0.3125,-0.291666667,-0.104166667,-0.291666667,-0.291666667,-0.291666667,-0.354166667,-0.333333333,-0.354166667,-0.354166667,-0.270833333,-0.333333333,-0.3125,-0.375,-0.291666667,-0.25,-0.333333333,-0.333333333,-0.333333333,-0.333333333,-0.333333333,-0.375,-0.270833333,-0.375,-0.375,-0.291666667,-0.270833333,-0.375,-0.354166667,-0.333333333,-0.333333333,-0.354166667,-0.333333333,-0.375,-0.270833333,-0.375,-0.291666667,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.354166667,-0.375,-0.375,-0.375,-0.375,-0.375,0.069984034,0.051365827,0.63,0.38,Mo0.63.Zr0.38
-0.125,-0.125,-0.125,-0.125,0,0,-0.125,-0.125,-0.125,-0.125,-0.125,0,-0.125,-0.125,-0.125,-0.125,-0.125,0,0,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,0,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,0,0,-0.125,-0.125,-0.125,-0.125,-0.125,0,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,0,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,0.049600748,0.034182833,0.88,0.13,Mo0.88.Zr0.13
